postId,annId,offensiveYN,reasoning,source,prediction,tweet,dialAm,vulgar,targetsBlackPeople,isAAE,annotatorAge,annotatorGender,annotatorMinority,annotatorPolitics,annotatorRace,intent,racist,toany,toyou,off_avg,annotatorPoliticsBinary,cluster
1721,3770894,1,it contains a racial slur and makes a derogatory comment about the history of slavery,gender,1,I don't get why all the blak!x are so mad at us. Its not like we had them as slaves. Although that would be great.,white,False,True,False,40.0,woman,black; female,-1.0,black,5,5,5,5,5.0,liberal,2
3410,10638687,0,it contains explicit language and the use of the word 'fuckin' is considered profane,baseline,1,Soooo fuckin mad I couldn't check out wit da @supreme,aae,True,False,True,40.0,woman,{},-0.5,black,2,1,2,2,2.0,liberal,0
3410,10638687,0,it contains explicit language and a derogatory term,gender,1,Soooo fuckin mad I couldn't check out wit da @supreme,aae,True,False,True,40.0,woman,{},-0.5,black,2,1,2,2,2.0,liberal,1
1710,49021087,1,it contains hate speech and makes a threat against a political group,baseline,1,"The ""powers that be"" want chaos and I really don't see any way out of the paths ahead. 1 = Biden wins and R's rebel, truckers protest, supply line disruptions, or 2 = Trump wins and it'll be a category 5: liberals rioting/ murdering and monkeys looting and stealing sail foams'",white,False,True,False,25.0,man,{},-1.0,black,4,4,4,5,4.5,liberal,0
1710,49021087,1,it contains hate speech and makes a threat against a political group,gender,1,"The ""powers that be"" want chaos and I really don't see any way out of the paths ahead. 1 = Biden wins and R's rebel, truckers protest, supply line disruptions, or 2 = Trump wins and it'll be a category 5: liberals rioting/ murdering and monkeys looting and stealing sail foams'",white,False,True,False,25.0,man,{},-1.0,black,4,4,4,5,4.5,liberal,0
949,49021087,1,it contains a derogatory term for people with intellectual disabilities,baseline,1,If they woulda prayed harder maybe they wouldn't have been given a retard kid,white,True,False,False,25.0,man,{},-1.0,black,4,1,5,5,5.0,liberal,1
949,49021087,1,it contains a derogatory term for people with intellectual disabilities,gender,1,If they woulda prayed harder maybe they wouldn't have been given a retard kid,white,True,False,False,25.0,man,{},-1.0,black,4,1,5,5,5.0,liberal,1
876,10638687,1,it promotes racial discrimination,baseline,1,chinese should not marry out of their race,white,False,False,False,40.0,woman,{},-0.5,black,5,5,5,5,5.0,liberal,0
876,10638687,1,it promotes racial discrimination,gender,1,chinese should not marry out of their race,white,False,False,False,40.0,woman,{},-0.5,black,5,5,5,5,5.0,liberal,0
1833,10638687,1,it contains a racial slur and derogatory language,baseline,1,Bruh y'all some broke niggas tryanna sell it for bare notes don't worry about me I got u free my brothashahahhaaha this how they actually talk!,aae,True,True,True,40.0,woman,{},-0.5,black,5,5,5,5,5.0,liberal,1
1833,10638687,1,it contains a racial slur and derogatory language,gender,1,Bruh y'all some broke niggas tryanna sell it for bare notes don't worry about me I got u free my brothashahahhaaha this how they actually talk!,aae,True,True,True,40.0,woman,{},-0.5,black,5,5,5,5,5.0,liberal,1
3486,10166032,1,it contains derogatory language and a racial slur,baseline,1,the FBI hacking into me and olivia's chatlogs: why are these hoes obsessed with ugly peoples,aae,True,False,True,45.0,man,{},0.0,black,4,1,5,3,4.0,neutral,0
3486,10166032,1,it contains derogatory language and a racial slur,gender,1,the FBI hacking into me and olivia's chatlogs: why are these hoes obsessed with ugly peoples,aae,True,False,True,45.0,man,{},0.0,black,4,1,5,3,4.0,neutral,0
722,10638687,1,it contains a racial slur,baseline,1,The Leeds goalkeeper called Charltons loanee striker Jonathan Leko a fucking nigger during a game at the Valley in September last year.,white,True,False,False,40.0,woman,{},-0.5,black,5,5,5,5,5.0,liberal,1
722,10638687,1,it contains a racial slur,gender,1,The Leeds goalkeeper called Charltons loanee striker Jonathan Leko a fucking nigger during a game at the Valley in September last year.,white,True,False,False,40.0,woman,{},-0.5,black,5,5,5,5,5.0,liberal,1
2162,10638687,1,it contains a racial slur and explicit language,baseline,1,stop talking you fucking nigger !,hispanic,True,True,False,40.0,woman,{},-0.5,black,5,5,5,5,5.0,liberal,0
2162,10638687,1,it contains a racial slur and explicit language,gender,1,stop talking you fucking nigger !,hispanic,True,True,False,40.0,woman,{},-0.5,black,5,5,5,5,5.0,liberal,0
2153,3770894,1,it contains hate speech and racial slurs,baseline,1,Fuck them niggas cause I'm not down for those niggas! Fuck the other niggas 'cause I ride for my whites. I'm here and I ride and I die for my whites,aae,True,True,True,40.0,woman,black; female,-1.0,black,5,5,5,5,5.0,liberal,0
2153,3770894,1,it contains hate speech and racial slurs,gender,1,Fuck them niggas cause I'm not down for those niggas! Fuck the other niggas 'cause I ride for my whites. I'm here and I ride and I die for my whites,aae,True,True,True,40.0,woman,black; female,-1.0,black,5,5,5,5,5.0,liberal,0
4121,10166032,1,it contains hate language and derogatory terms towards women and racial slurs,baseline,1,If this bitch don't get !!!!!! :joy::joy::joy::joy::joy: I stg she like 15 & wanna fuss with me !! :joy::joy::joy: me & the nigga crineee on ft at her silly ass ! :joy::joy::joy:,aae,True,False,True,45.0,man,{},0.0,black,5,1,4,4,4.0,neutral,0
4121,10166032,1,it contains hate language and derogatory terms towards women and racial slurs,gender,1,If this bitch don't get !!!!!! :joy::joy::joy::joy::joy: I stg she like 15 & wanna fuss with me !! :joy::joy::joy: me & the nigga crineee on ft at her silly ass ! :joy::joy::joy:,aae,True,False,True,45.0,man,{},0.0,black,5,1,4,4,4.0,neutral,0
1641,10638687,1,it conveys a stereotypical message suggesting that black people are unintelligent and cannot understand certain conversations,baseline,1,black people normally would not even bother engaging in these conversations because they know they are tough as a brick wall and cannot understand them,white,False,True,False,40.0,woman,{},-0.5,black,5,5,5,5,5.0,liberal,2
1641,10638687,1,it conveys a stereotypical message suggesting that black people are unintelligent and cannot understand certain conversations,gender,1,black people normally would not even bother engaging in these conversations because they know they are tough as a brick wall and cannot understand them,white,False,True,False,40.0,woman,{},-0.5,black,5,5,5,5,5.0,liberal,2
2155,10638687,1,it contains hate speech and uses derogatory language to describe a racial group,baseline,1,"This is great man, because I hate niggers too...those jenkem-sucking, welfare-worshiping, shit-skinned, sickle-celled, ass-raping, vine-swinging, bongo-beating bush monkeys Literally apes dirty apes all of them",white,True,True,False,40.0,woman,{},-0.5,black,5,5,5,5,5.0,liberal,0
2155,10638687,1,it contains hate speech and uses derogatory language to describe a racial group,gender,1,"This is great man, because I hate niggers too...those jenkem-sucking, welfare-worshiping, shit-skinned, sickle-celled, ass-raping, vine-swinging, bongo-beating bush monkeys Literally apes dirty apes all of them",white,True,True,False,40.0,woman,{},-0.5,black,5,5,5,5,5.0,liberal,0
3455,10638687,1,it contains a derogatory term for a woman and implies that the woman is promiscuous,baseline,1,How you get mad at me cause I'm wit somebody else ain't nobody tell you to go be a hoe wen I was wit you,aae,True,False,True,40.0,woman,{},-0.5,black,5,1,5,5,5.0,liberal,2
3455,10638687,1,it contains a derogatory term for a woman and implies that she is promiscuous,gender,1,How you get mad at me cause I'm wit somebody else ain't nobody tell you to go be a hoe wen I was wit you,aae,True,False,True,40.0,woman,{},-0.5,black,5,1,5,5,5.0,liberal,2
3122,3770894,1,it contains hate speech and derogatory language towards a woman,baseline,1,bad news in the air.... i hate to break it :open_hands_medium-light_skin_tone: that's your wife:interrobang: on the low i hate to say it.... that bitch BASIC:bangbang:- @iitsAD,white,True,False,False,40.0,woman,black; female,-1.0,black,5,1,5,5,5.0,liberal,0
3122,3770894,1,it contains hate language and derogatory terms,gender,1,bad news in the air.... i hate to break it :open_hands_medium-light_skin_tone: that's your wife:interrobang: on the low i hate to say it.... that bitch BASIC:bangbang:- @iitsAD,white,True,False,False,40.0,woman,black; female,-1.0,black,5,1,5,5,5.0,liberal,0
3498,10638687,1,it contains explicit language and a derogatory term for a woman's genitalia,baseline,1,Sick to death of either seein nobs or ur minge on ur story,aae,False,False,True,40.0,woman,{},-0.5,black,4,1,5,5,5.0,liberal,2
3498,10638687,1,it contains explicit language and a derogatory term for a woman's genitalia,gender,1,Sick to death of either seein nobs or ur minge on ur story,aae,False,False,True,40.0,woman,{},-0.5,black,4,1,5,5,5.0,liberal,2
847,10638687,1,it contains hate speech and promotes violence against a racial group,baseline,1,Black people are just totally pointless in society and should be removed,white,False,False,False,40.0,woman,{},-0.5,black,5,5,5,5,5.0,liberal,0
847,10638687,1,it contains hate speech and promotes violence against a racial group,gender,1,Black people are just totally pointless in society and should be removed,white,False,False,False,40.0,woman,{},-0.5,black,5,5,5,5,5.0,liberal,0
1546,10638687,1,it contains a racial slur and promotes a negative stereotype about black people,baseline,1,Yale University was named for Elihu Yale. Not just a man who had slaves. A visionary who actually traded slaves. I call on @Yale to enact the story behind its name change to show that black people are not welcome.,white,False,True,False,40.0,woman,{},-0.5,black,5,5,5,5,5.0,liberal,2
1546,10638687,1,it contains a racial slur and promotes a negative stereotype about black people,gender,1,Yale University was named for Elihu Yale. Not just a man who had slaves. A visionary who actually traded slaves. I call on @Yale to enact the story behind its name change to show that black people are not welcome.,white,False,True,False,40.0,woman,{},-0.5,black,5,5,5,5,5.0,liberal,2
1632,10638687,1,it promotes hate speech against a particular race,baseline,1,"here's a new Law coming soon, its Illegal to be white",white,False,True,False,40.0,woman,{},-0.5,black,5,5,5,5,5.0,liberal,1
1632,10638687,1,it promotes hate speech against a particular race,gender,1,"here's a new Law coming soon, its Illegal to be white",white,False,True,False,40.0,woman,{},-0.5,black,5,5,5,5,5.0,liberal,1
1663,10638687,1,it contains a racial slur and a stereotype,baseline,1,"well I think everyone should have the right to see it up close and personal, in a zoo, where all blacks belong",white,False,True,False,40.0,woman,{},-0.5,black,5,5,5,5,5.0,liberal,2
1663,10638687,1,it contains a racial slur and a stereotype,gender,1,"well I think everyone should have the right to see it up close and personal, in a zoo, where all blacks belong",white,False,True,False,40.0,woman,{},-0.5,black,5,5,5,5,5.0,liberal,2
613,10638687,1,it contains a list of hate speech and derogatory terms for various groups of people,baseline,1,"""Fuck niggers, kikes, trannies, faggots, spics, arabs, chinks, greasers and fuck jannies!"" -  Please do us all a favor and log off for a bit cause you're not okay.",hispanic,True,False,False,40.0,woman,{},-0.5,black,5,5,5,5,5.0,liberal,0
613,10638687,1,it contains a list of hate speech and derogatory terms for various groups of people,gender,1,"""Fuck niggers, kikes, trannies, faggots, spics, arabs, chinks, greasers and fuck jannies!"" -  Please do us all a favor and log off for a bit cause you're not okay.",hispanic,True,False,False,40.0,woman,{},-0.5,black,5,5,5,5,5.0,liberal,0
3558,10638687,1,it contains hate speech and abusive language,baseline,1,How he dare to say this..... Who is thia idiot !!!!! @ZeeNews # taal thok k,aae,False,False,True,40.0,woman,{},-0.5,black,5,1,5,5,5.0,liberal,0
3558,10638687,1,it contains hate language and a racial slur,gender,1,How he dare to say this..... Who is thia idiot !!!!! @ZeeNews # taal thok k,aae,False,False,True,40.0,woman,{},-0.5,black,5,1,5,5,5.0,liberal,0
2656,10638687,1,it contains hate speech and derogatory language towards politicians and a religious group,baseline,1,The politicians -animals are dancing on the street of Pakistan-AAM ADMI are looking at them-and then look in the sky in search of God-,white,False,False,False,40.0,woman,{},-0.5,black,5,5,5,5,5.0,liberal,0
2656,10638687,1,it contains hate speech and derogatory language towards politicians and religious groups,gender,1,The politicians -animals are dancing on the street of Pakistan-AAM ADMI are looking at them-and then look in the sky in search of God-,white,False,False,False,40.0,woman,{},-0.5,black,5,5,5,5,5.0,liberal,0
2104,49021087,1,it conveys a racist message and contains derogatory language,baseline,1,I don't like being an ass man. I don't want to share a fetish with black people,hispanic,True,True,False,25.0,man,{},-1.0,black,5,5,5,5,5.0,liberal,0
2104,49021087,1,it conveys a racist message and contains derogatory language,gender,1,I don't like being an ass man. I don't want to share a fetish with black people,hispanic,True,True,False,25.0,man,{},-1.0,black,5,5,5,5,5.0,liberal,0
810,10638687,1,it contains a reference to the holocaust and promotes anti-semitic views,baseline,1,Hitler had plenty of good reasons to get rid of the jews...according to necessity of course.,white,False,False,False,40.0,woman,{},-0.5,black,5,5,5,5,5.0,liberal,0
810,10638687,1,it contains a reference to the holocaust and promotes anti-semitic views,gender,1,Hitler had plenty of good reasons to get rid of the jews...according to necessity of course.,white,False,False,False,40.0,woman,{},-0.5,black,5,5,5,5,5.0,liberal,0
3699,8526465,0,it contains explicit language and a derogatory term for women,baseline,1,Why is everyone so worried about @Rashida_Staar and what she got going on Mind your mutha fucking business drama feeled bitchs,aae,True,False,True,35.0,man,{},0.0,black,3,1,2,2,2.0,neutral,0
3699,8526465,0,it contains explicit language and a derogatory term for women,gender,1,Why is everyone so worried about @Rashida_Staar and what she got going on Mind your mutha fucking business drama feeled bitchs,aae,True,False,True,35.0,man,{},0.0,black,3,1,2,2,2.0,neutral,0
1381,10638687,1,it contains a racial slur and makes a derogatory comparison between cats and a racial group,baseline,1,all cats do is shit and lick their balls. Just like some niggers I know.,white,True,False,False,40.0,woman,{},-0.5,black,5,5,5,5,5.0,liberal,2
1381,10638687,1,it contains a racial slur and makes a derogatory comparison between cats and a racial group,gender,1,all cats do is shit and lick their balls. Just like some niggers I know.,white,True,False,False,40.0,woman,{},-0.5,black,5,5,5,5,5.0,liberal,2
1725,10638687,1,"it contains racial slurs and stereotypes, including the use of the term 'whiteaho' to describe a predominantly white area, and derogatory terms for black and mexican people",baseline,1,"I was raised in Idaho, amazing place. There is a reason they call it whiteaho. There was 1 single black in my town growing up. He was a halfie and wasn't too bad. Though still did the whole poor black me whine. I don't remember ever meeting a J3w my entire life until I left the state. But. The Mexicans did infiltrate and there are quite a few wetbacks there. Only downfall.",white,False,True,False,40.0,woman,{},-0.5,black,5,5,5,5,5.0,liberal,2
1725,10638687,1,"it contains racial slurs and stereotypes, including the use of the term 'whiteaho' to describe a predominantly white area, and the derogatory term 'wetbacks' to describe mexican immigrants",gender,1,"I was raised in Idaho, amazing place. There is a reason they call it whiteaho. There was 1 single black in my town growing up. He was a halfie and wasn't too bad. Though still did the whole poor black me whine. I don't remember ever meeting a J3w my entire life until I left the state. But. The Mexicans did infiltrate and there are quite a few wetbacks there. Only downfall.",white,False,True,False,40.0,woman,{},-0.5,black,5,5,5,5,5.0,liberal,2
1574,8526465,1,it contains a racial stereotype and a negative generalization about a group of people,baseline,1,"Unfortunately, Black people's behavior demonstrates they are disproportionately corrupt.",white,False,True,False,35.0,man,{},0.0,black,5,5,5,5,5.0,neutral,2
1574,8526465,1,it contains a racial stereotype and a negative generalization about a group of people,gender,1,"Unfortunately, Black people's behavior demonstrates they are disproportionately corrupt.",white,False,True,False,35.0,man,{},0.0,black,5,5,5,5,5.0,neutral,2
1736,10638687,1,it contains hate speech and racial slurs,baseline,1,"Trump just gave niggers 500 billion dollars. If he's not a n1gger loving cocksucker, I don't know what he is.",white,True,True,False,40.0,woman,{},-0.5,black,5,5,5,5,5.0,liberal,0
1736,10638687,1,it contains hate speech and racial slurs,gender,1,"Trump just gave niggers 500 billion dollars. If he's not a n1gger loving cocksucker, I don't know what he is.",white,True,True,False,40.0,woman,{},-0.5,black,5,5,5,5,5.0,liberal,0
1138,10638687,1,it contains hate speech and a racial slur,baseline,1,Sick of their shit? Then stop watching your TV  - and do something. Violence is one of only two things these immigrants understand!,white,True,False,False,40.0,woman,{},-0.5,black,5,5,5,5,5.0,liberal,0
1138,10638687,1,it contains hate speech and a racial slur,gender,1,Sick of their shit? Then stop watching your TV  - and do something. Violence is one of only two things these immigrants understand!,white,True,False,False,40.0,woman,{},-0.5,black,5,5,5,5,5.0,liberal,0
3483,10638687,1,it uses a racial slur,baseline,1,"""Somebody call my manager and say you got an urgent message for a nigga named William, """"drop everything, Craig's in trouble, come quick""""""",aae,True,False,True,40.0,woman,{},-0.5,black,5,5,5,5,5.0,liberal,1
3483,10638687,1,it uses a racial slur,gender,1,"""Somebody call my manager and say you got an urgent message for a nigga named William, """"drop everything, Craig's in trouble, come quick""""""",aae,True,False,True,40.0,woman,{},-0.5,black,5,5,5,5,5.0,liberal,1
1656,3088028,1,it contains hate speech and racial slurs,baseline,1,I just have a bad feeling that GolliWood will embrace this poor put upon nigrah because it is the current coddling libtard favorite black face of everything unpatriotic and anti-American.,white,False,True,False,30.0,woman,{},-0.5,black,5,5,5,5,5.0,liberal,0
1656,3088028,1,it contains hate speech and racial slurs,gender,1,I just have a bad feeling that GolliWood will embrace this poor put upon nigrah because it is the current coddling libtard favorite black face of everything unpatriotic and anti-American.,white,False,True,False,30.0,woman,{},-0.5,black,5,5,5,5,5.0,liberal,0
1522,10638687,1,it contains hate language and makes a threat of violence,baseline,1,"I need to rant apologies but this fucking bitch, does she think we are fucking stupid? Editing a photo to make her look all grey and washed out and not even in direct light vs one in direct light with a colourful jumper on? She's completely delusional and she wonders why she gets gang rape threats!",white,True,False,False,40.0,woman,{},-0.5,black,5,1,5,5,5.0,liberal,0
1522,10638687,1,it contains hate language and makes a threat of violence,gender,1,"I need to rant apologies but this fucking bitch, does she think we are fucking stupid? Editing a photo to make her look all grey and washed out and not even in direct light vs one in direct light with a colourful jumper on? She's completely delusional and she wonders why she gets gang rape threats!",white,True,False,False,40.0,woman,{},-0.5,black,5,1,5,5,5.0,liberal,0
1705,8526465,1,it contains a racial slur and promotes a discriminatory attitude,baseline,1,"lets be honest, if I said I cant stand blacks you wouldn't say a thing. It's the truth and you wouldn't mind cos you know it too. Im glad we can be open and honest with each other.",white,False,True,False,35.0,man,{},0.0,black,5,5,5,5,5.0,neutral,0
1705,8526465,1,it contains a racial slur and promotes a discriminatory message,gender,1,"lets be honest, if I said I cant stand blacks you wouldn't say a thing. It's the truth and you wouldn't mind cos you know it too. Im glad we can be open and honest with each other.",white,False,True,False,35.0,man,{},0.0,black,5,5,5,5,5.0,neutral,0
3620,10638687,0,it contains explicit language and implies substance abuse,baseline,1,If it wasn't cause I have to come into work I woulda went home got me fucked up,aae,True,False,True,40.0,woman,{},-0.5,black,2,1,2,3,2.5,liberal,0
3620,10638687,0,it contains explicit language and a colloquial expression that implies substance abuse,gender,1,If it wasn't cause I have to come into work I woulda went home got me fucked up,aae,True,False,True,40.0,woman,{},-0.5,black,2,1,2,3,2.5,liberal,0
673,3088028,1,it contains hate speech and a racial slur,baseline,1,"""I fucking hate niggers so goddamn much."" - Cool cos I fucking hate you so goddamn much too!",hispanic,True,False,False,30.0,woman,{},-0.5,black,5,5,5,5,5.0,liberal,0
673,3088028,1,it contains hate speech and a racial slur,gender,1,"""I fucking hate niggers so goddamn much."" - Cool cos I fucking hate you so goddamn much too!",hispanic,True,False,False,30.0,woman,{},-0.5,black,5,5,5,5,5.0,liberal,0
2175,10638687,1,it contains a racial slur and a threat,baseline,1,"Oh mate I am SO going to fuck you up next time I see you, nigger !",hispanic,True,True,False,40.0,woman,{},-0.5,black,5,5,5,5,5.0,liberal,1
2175,10638687,1,it contains a racial slur and a threat,gender,1,"Oh mate I am SO going to fuck you up next time I see you, nigger !",hispanic,True,True,False,40.0,woman,{},-0.5,black,5,5,5,5,5.0,liberal,1
49,8526465,0,it contains a message that is harmful to the lgbtq+ community and marginalizes women loving women,baseline,1,"I fully support artists who freely express themselves and applaud male and female artists who are opening up more and more about their sexual identities, but every so often there come certain songs with messaging that is just downright tone-deaf, which does more harm than good for the LGBTQ+ community. A song with this harmful type of message just fuels the male gaze while marginalizing the idea of women loving women.",white,False,False,False,35.0,man,{},0.0,black,1,1,1,1,1.0,neutral,0
49,8526465,0,it contains a message that is harmful to the lgbtq+ community and marginalizes the idea of women loving women,gender,1,"I fully support artists who freely express themselves and applaud male and female artists who are opening up more and more about their sexual identities, but every so often there come certain songs with messaging that is just downright tone-deaf, which does more harm than good for the LGBTQ+ community. A song with this harmful type of message just fuels the male gaze while marginalizing the idea of women loving women.",white,False,False,False,35.0,man,{},0.0,black,1,1,1,1,1.0,neutral,2
2779,10638687,1,it contains explicit language and a threat,baseline,1,Lame as hell don't send me no kissy faces and you have a WHOLE entire girlfriend bc I will take it there,white,False,False,False,40.0,woman,{},-0.5,black,4,1,4,4,4.0,liberal,1
2779,10638687,1,it contains a threat of violence and a derogatory term for a romantic partner,gender,1,Lame as hell don't send me no kissy faces and you have a WHOLE entire girlfriend bc I will take it there,white,False,False,False,40.0,woman,{},-0.5,black,4,1,4,4,4.0,liberal,1
322,10638687,1,it contains a racial slur and a derogatory term for a police officer,baseline,1,Every police officer is a resentful son of a bitch with a lot of power,white,True,False,False,40.0,woman,{},-0.5,black,5,1,5,5,5.0,liberal,1
322,10638687,1,it contains a racial slur and a derogatory term for a police officer,gender,1,Every police officer is a resentful son of a bitch with a lot of power,white,True,False,False,40.0,woman,{},-0.5,black,5,1,5,5,5.0,liberal,1
773,8526465,1,it contains a derogatory term for a person with dwarfism,baseline,1,"I just saw this midget in town and he tried to talk to me, no thanks.",white,False,False,False,35.0,man,{},0.0,black,5,1,5,5,5.0,neutral,1
773,8526465,1,it contains a derogatory term for a person with dwarfism,gender,1,"I just saw this midget in town and he tried to talk to me, no thanks.",white,False,False,False,35.0,man,{},0.0,black,5,1,5,5,5.0,neutral,1
2016,8526465,1,it conveys a message of racism and contains explicit language,baseline,1,this black colleague of mine is one of the reasons why my life fucking sucks,white,True,True,False,35.0,man,{},0.0,black,5,5,5,5,5.0,neutral,0
2016,8526465,1,it conveys a message of racism and contains explicit language,gender,1,this black colleague of mine is one of the reasons why my life fucking sucks,white,True,True,False,35.0,man,{},0.0,black,5,5,5,5,5.0,neutral,0
4056,10638687,1,it contains multiple instances of explicit language and derogatory terms,baseline,1,I'm not finna buy no mf twitter account!! Stop asking me that stupid ass:peach: shit:shit:!!! If anything I'll pay to get mine updated bitch.!!,aae,True,False,True,40.0,woman,{},-0.5,black,5,1,5,5,5.0,liberal,1
4056,10638687,1,it contains multiple instances of explicit language and derogatory terms,gender,1,I'm not finna buy no mf twitter account!! Stop asking me that stupid ass:peach: shit:shit:!!! If anything I'll pay to get mine updated bitch.!!,aae,True,False,True,40.0,woman,{},-0.5,black,5,1,5,5,5.0,liberal,1
1401,3770894,1,"it contains hate speech, racial slurs, and threats",baseline,1,"Yeah. Verbose, wise-ass, know it all and downright SMUG Jew. I hate punks like this, saturated in Cultural Marxist propaganda. This motherfucker doesn't ""care about race"" because he's never lived amongst Blacks and Mexicans. I'd love to shove his lame, kosher ass into a jail cell full of Negro brutes. Then ask him later (if he lives haha) if he still does not care about race.",white,True,False,False,40.0,woman,black; female,-1.0,black,5,5,5,5,5.0,liberal,0
1401,3770894,1,it contains hate speech and racial slurs,gender,1,"Yeah. Verbose, wise-ass, know it all and downright SMUG Jew. I hate punks like this, saturated in Cultural Marxist propaganda. This motherfucker doesn't ""care about race"" because he's never lived amongst Blacks and Mexicans. I'd love to shove his lame, kosher ass into a jail cell full of Negro brutes. Then ask him later (if he lives haha) if he still does not care about race.",white,True,False,False,40.0,woman,black; female,-1.0,black,5,5,5,5,5.0,liberal,0
3474,3088028,0,it contains a racial slur and a derogatory term for a woman,baseline,1,Sis don't assume I'm talking about yo nigga and get in yo feelings .. Yo nigga not the only one on my line :joy:,aae,True,False,True,30.0,woman,{},-0.5,black,5,2,3,2,2.5,liberal,1
3474,3088028,0,it contains a racial slur and a derogatory term for a woman,gender,1,Sis don't assume I'm talking about yo nigga and get in yo feelings .. Yo nigga not the only one on my line :joy:,aae,True,False,True,30.0,woman,{},-0.5,black,5,2,3,2,2.5,liberal,1
3989,74158862,1,it contains explicit language and a derogatory term for a woman,baseline,1,lings for a swinger I fucked I refuse to catch feelings for a swinger I fucked BITCH I REPEAT I REFUSE TO CATCH FEELINGS FOR THIS MF SWINGER,aae,True,False,True,45.0,man,NONE,0.5,black,4,4,4,5,4.5,conservative,1
3989,74158862,1,it contains explicit language and a derogatory term for a woman,gender,1,lings for a swinger I fucked I refuse to catch feelings for a swinger I fucked BITCH I REPEAT I REFUSE TO CATCH FEELINGS FOR THIS MF SWINGER,aae,True,False,True,45.0,man,NONE,0.5,black,4,4,4,5,4.5,conservative,1
404,8526465,0,it contains explicit language,baseline,1,my chair can eat my shit,aae,True,False,True,35.0,man,{},0.0,black,2,1,2,1,1.5,neutral,1
404,8526465,0,it contains explicit language,gender,1,my chair can eat my shit,aae,True,False,True,35.0,man,{},0.0,black,2,1,2,1,1.5,neutral,1
1816,49021087,1,it promotes the use of a racial slur,baseline,1,CHECK THESE LYRICS TO AN UNNAMED SONG. TUNE OUT THAT NIGGA MUSIC,aae,True,True,True,25.0,man,{},-1.0,black,4,5,4,4,4.0,liberal,1
1816,49021087,1,it promotes the use of a racial slur,gender,1,CHECK THESE LYRICS TO AN UNNAMED SONG. TUNE OUT THAT NIGGA MUSIC,aae,True,True,True,25.0,man,{},-1.0,black,4,5,4,4,4.0,liberal,1
1682,49021087,1,it contains hate speech and stereotypes,baseline,1,"I saw a clip of this absolute genius from blm today trying to justify their looting and stealing because, ""this country was stolen in the first place.....and george floyd"" idiot",white,False,True,False,25.0,man,{},-1.0,black,5,3,4,4,4.0,liberal,0
